,index,Episode,Speaker,Internal,NumWords
1743,1743,4,Mark,True,1
1744,1744,4,Mark,True,6
1745,1745,4,Mark,True,10
1746,1746,4,Mark,True,4
1747,1747,4,Mark,True,3
1748,1748,4,Mark,False,4
1749,1749,4,Mark,False,2
1750,1750,4,Mark,False,6
1751,1751,4,Mark,True,1
1752,1752,4,Mark,True,10
1753,1753,4,Mark,True,3
1754,1754,4,Mark,True,15
1755,1755,4,Mark,True,16
1756,1756,4,Mark,False,1
1757,1757,4,Mark,False,2
1758,1758,4,Mark,False,1
1759,1759,4,Mark,False,1
1760,1760,4,Mark,False,5
1761,1761,4,Mark,False,1
1762,1762,4,Mark,False,6
1763,1763,4,Mark,False,5
1764,1764,4,Mark,False,10
1765,1765,4,Mark,False,3
1766,1766,4,Mark,False,4
1767,1767,4,Mark,False,2
1768,1768,4,Mark,True,2
1769,1769,4,Mark,True,5
1770,1770,4,Mark,False,15
1771,1771,4,Mark,False,5
1772,1772,4,Mark,False,11
1773,1773,4,Mark,False,4
1774,1774,4,Mark,False,6
1775,1775,4,Mark,True,6
1776,1776,4,Mark,True,6
1777,1777,4,Mark,True,4
1778,1778,4,Mark,False,2
1779,1779,4,Mark,False,6
1780,1780,4,Mark,False,3
1781,1781,4,Mark,False,5
1782,1782,4,Mark,False,4
1783,1783,4,Mark,False,6
1784,1784,4,Mark,True,1
1785,1785,4,Mark,False,4
1786,1786,4,Mark,True,2
1787,1787,4,Mark,False,6
1788,1788,4,Mark,False,8
1789,1789,4,Mark,False,1
1790,1790,4,Mark,False,1
1791,1791,4,Mark,True,4
1792,1792,4,Mark,True,7
1793,1793,4,Mark,True,4
1794,1794,4,Mark,True,5
1795,1795,4,Mark,True,3
1796,1796,4,Mark,False,2
1797,1797,4,Mark,False,8
1798,1798,4,Mark,False,10
1799,1799,4,Mark,False,5
1800,1800,4,Mark,False,7
1801,1801,4,Mark,False,9
1802,1802,4,Mark,False,1
1803,1803,4,Mark,False,14
1804,1804,4,Mark,False,12
1805,1805,4,Mark,True,1
1806,1806,4,Mark,True,16
1807,1807,4,Mark,False,18
1808,1808,4,Mark,False,11
1809,1809,4,Mark,False,6
1810,1810,4,Mark,False,11
1811,1811,4,Mark,False,10
1812,1812,4,Mark,False,6
1813,1813,4,Mark,False,7
1814,1814,4,Mark,False,3
1815,1815,4,Mark,False,2
1816,1816,4,Mark,False,10
1817,1817,4,Mark,True,2
1818,1818,4,Mark,True,7
1819,1819,4,Mark,True,22
1820,1820,4,Mark,False,10
1821,1821,4,Mark,False,9
1822,1822,4,Mark,True,5
1823,1823,4,Mark,True,10
1824,1824,4,Mark,True,4
1825,1825,4,Mark,True,3
1826,1826,4,Mark,True,3
1827,1827,4,Mark,False,1
1828,1828,4,Mark,False,3
1829,1829,4,Mark,False,5
1830,1830,4,Mark,False,12
1831,1831,4,Mark,False,2
1832,1832,4,Mark,True,16
1833,1833,4,Mark,True,5
1834,1834,4,Mark,True,10
1835,1835,4,Mark,False,15
1836,1836,4,Mark,False,1
1837,1837,4,Mark,False,1
1838,1838,4,Mark,False,1
1839,1839,4,Mark,False,5
1840,1840,4,Mark,False,12
1841,1841,4,Mark,True,2
1842,1842,4,Mark,True,5
1843,1843,4,Mark,True,10
1844,1844,4,Mark,True,10
1845,1845,4,Mark,True,8
1846,1846,4,Mark,True,13
1847,1847,4,Mark,True,5
1848,1848,4,Mark,False,1
1849,1849,4,Mark,True,3
1850,1850,4,Mark,False,3
1851,1851,4,Mark,True,3
1852,1852,4,Mark,False,4
1853,1853,4,Mark,True,7
1854,1854,4,Mark,False,2
1855,1855,4,Mark,True,6
1856,1856,4,Mark,True,2
1857,1857,4,Mark,False,3
1858,1858,4,Mark,True,3
1859,1859,4,Mark,True,7
1860,1860,4,Mark,True,3
1861,1861,4,Mark,False,4
1862,1862,4,Mark,False,4
1863,1863,4,Mark,True,7
1864,1864,4,Mark,True,7
1865,1865,4,Mark,True,5
1866,1866,4,Mark,True,13
1867,1867,4,Mark,True,7
1868,1868,4,Mark,True,5
1869,1869,4,Mark,True,4
1870,1870,4,Mark,True,5
1871,1871,4,Mark,True,3
1872,1872,4,Mark,True,7
1873,1873,4,Mark,True,6
1874,1874,4,Mark,True,13
1875,1875,4,Mark,True,4
1876,1876,4,Mark,True,3
1877,1877,4,Mark,True,4
1878,1878,4,Mark,True,4
1879,1879,4,Mark,True,11
1880,1880,4,Mark,True,7
1881,1881,4,Mark,True,6
1882,1882,4,Mark,True,4
1883,1883,4,Mark,True,4
1884,1884,4,Mark,True,5
1885,1885,4,Mark,True,1
1886,1886,4,Mark,True,7
1887,1887,4,Mark,True,4
1888,1888,4,Mark,False,13
1889,1889,4,Mark,False,6
1890,1890,4,Mark,False,16
1891,1891,4,Mark,False,1
1892,1892,4,Mark,False,26
1893,1893,4,Mark,False,4
1894,1894,4,Mark,False,5
1895,1895,4,Mark,False,3
1896,1896,4,Mark,False,7
1897,1897,4,Mark,False,1
1898,1898,4,Mark,False,3
1899,1899,4,Mark,False,1
1900,1900,4,Mark,False,4
1901,1901,4,Mark,False,6
1902,1902,4,Mark,False,3
1903,1903,4,Mark,False,7
1904,1904,4,Mark,False,4
1905,1905,4,Mark,False,4
1906,1906,4,Mark,False,1
1907,1907,4,Mark,False,1
1908,1908,4,Mark,False,1
1909,1909,4,Mark,False,3
1910,1910,4,Mark,False,4
1911,1911,4,Mark,False,2
1912,1912,4,Mark,False,5
1913,1913,4,Mark,False,5
1914,1914,4,Mark,False,2
1915,1915,4,Mark,False,2
1916,1916,4,Mark,False,3
1917,1917,4,Mark,False,2
1918,1918,4,Mark,False,3
1919,1919,4,Mark,False,3
1920,1920,4,Mark,False,1
1921,1921,4,Mark,False,5
1922,1922,4,Mark,False,5
1923,1923,4,Mark,False,1
1924,1924,4,Mark,False,3
1925,1925,4,Mark,False,13
1926,1926,4,Mark,False,6
1927,1927,4,Mark,False,3
1928,1928,4,Mark,False,4
1929,1929,4,Mark,False,2
1930,1930,4,Mark,False,7
1931,1931,4,Mark,False,8
1932,1932,4,Mark,False,7
1933,1933,4,Mark,False,11
1934,1934,4,Mark,False,2
1935,1935,4,Mark,False,1
1936,1936,4,Mark,False,3
1937,1937,4,Mark,False,3
1938,1938,4,Mark,False,5
1939,1939,4,Mark,True,8
1940,1940,4,Mark,True,2
1941,1941,4,Mark,True,3
1942,1942,4,Mark,False,3
1943,1943,4,Mark,False,6
1944,1944,4,Mark,False,10
1945,1945,4,Mark,False,4
1946,1946,4,Mark,False,2
1947,1947,4,Mark,False,3
1948,1948,4,Mark,False,1
1949,1949,4,Mark,False,5
1950,1950,4,Mark,False,4
1951,1951,4,Mark,False,7
1952,1952,4,Mark,False,5
1953,1953,4,Mark,False,40
1954,1954,4,Mark,False,6
1955,1955,4,Mark,True,2
1956,1956,4,Mark,True,4
1957,1957,4,Mark,True,2
1958,1958,4,Mark,True,3
1959,1959,4,Mark,True,5
1960,1960,5,Mark,True,13
1961,1961,5,Mark,True,6
1962,1962,5,Mark,True,4
1963,1963,5,Mark,True,11
1964,1964,5,Mark,True,1
1965,1965,5,Mark,False,1
1966,1966,5,Mark,False,3
1967,1967,5,Mark,False,4
1968,1968,5,Mark,True,3
1969,1969,5,Mark,False,2
1970,1970,5,Mark,False,2
1971,1971,5,Mark,False,2
1972,1972,5,Mark,False,4
1973,1973,5,Mark,False,11
1974,1974,5,Mark,True,1
1975,1975,5,Mark,False,7
1976,1976,5,Mark,True,2
1977,1977,5,Mark,True,2
1978,1978,5,Mark,False,3
1979,1979,5,Mark,False,2
1980,1980,5,Mark,False,5
1981,1981,5,Mark,False,5
1982,1982,5,Mark,False,5
1983,1983,5,Mark,True,8
1984,1984,5,Mark,True,8
1985,1985,5,Mark,True,5
1986,1986,5,Mark,True,6
1987,1987,5,Mark,True,8
1988,1988,5,Mark,True,7
1989,1989,5,Mark,True,12
1990,1990,5,Mark,True,10
1991,1991,5,Mark,False,2
1992,1992,5,Mark,False,7
1993,1993,5,Mark,False,1
1994,1994,5,Mark,False,1
1995,1995,5,Mark,False,7
1996,1996,5,Mark,False,5
1997,1997,5,Mark,False,8
1998,1998,5,Mark,False,3
1999,1999,5,Mark,False,3
2000,2000,5,Mark,False,3
2001,2001,5,Mark,False,1
2002,2002,5,Mark,False,4
2003,2003,5,Mark,False,2
2004,2004,5,Mark,False,4
2005,2005,5,Mark,False,6
2006,2006,5,Mark,False,22
2007,2007,5,Mark,False,1
2008,2008,5,Mark,False,5
2009,2009,5,Mark,False,7
2010,2010,5,Mark,False,3
2011,2011,5,Mark,False,2
2012,2012,5,Mark,False,2
2013,2013,5,Mark,False,2
2014,2014,5,Mark,False,2
2015,2015,5,Mark,False,1
2016,2016,5,Mark,False,4
2017,2017,5,Mark,False,1
2018,2018,5,Mark,True,26
2019,2019,5,Mark,True,6
2020,2020,5,Mark,False,1
2021,2021,5,Mark,True,2
2022,2022,5,Mark,True,4
2023,2023,5,Mark,True,3
2024,2024,5,Mark,True,4
2025,2025,5,Mark,True,12
2026,2026,5,Mark,True,4
2027,2027,5,Mark,True,7
2028,2028,5,Mark,True,8
2029,2029,5,Mark,True,4
2030,2030,5,Mark,True,8
2031,2031,5,Mark,False,1
2032,2032,5,Mark,True,7
2033,2033,5,Mark,True,5
2034,2034,5,Mark,True,22
2035,2035,5,Mark,False,3
2036,2036,5,Mark,False,2
2037,2037,5,Mark,False,2
2038,2038,5,Mark,True,4
2039,2039,5,Mark,True,3
2040,2040,5,Mark,True,6
2041,2041,5,Mark,True,4
2042,2042,5,Mark,True,7
2043,2043,5,Mark,True,1
2044,2044,5,Mark,False,1
2045,2045,5,Mark,False,7
2046,2046,5,Mark,False,4
2047,2047,5,Mark,False,3
2048,2048,5,Mark,False,2
2049,2049,5,Mark,False,2
2050,2050,5,Mark,True,3
2051,2051,5,Mark,True,3
2052,2052,5,Mark,True,3
2053,2053,5,Mark,True,6
2054,2054,5,Mark,False,4
2055,2055,5,Mark,False,1
2056,2056,5,Mark,True,6
2057,2057,5,Mark,True,2
2058,2058,5,Mark,True,3
2059,2059,5,Mark,True,6
2060,2060,5,Mark,True,7
2061,2061,5,Mark,True,5
2062,2062,5,Mark,True,5
2063,2063,5,Mark,True,16
2064,2064,5,Mark,True,3
2065,2065,5,Mark,False,4
2066,2066,5,Mark,False,8
2067,2067,5,Mark,False,13
2068,2068,5,Mark,False,18
2069,2069,5,Mark,False,6
2070,2070,5,Mark,False,27
2071,2071,5,Mark,False,3
2072,2072,5,Mark,True,6
2073,2073,5,Mark,False,3
2074,2074,5,Mark,False,6
2075,2075,5,Mark,False,9
2076,2076,5,Mark,False,10
2077,2077,5,Mark,False,4
2078,2078,5,Mark,False,6
2079,2079,5,Mark,False,4
2080,2080,5,Mark,False,3
2081,2081,5,Mark,False,13
2082,2082,5,Mark,True,6
2083,2083,5,Mark,True,8
2084,2084,5,Mark,False,2
2085,2085,5,Mark,False,6
2086,2086,5,Mark,False,26
2087,2087,5,Mark,True,10
2088,2088,5,Mark,True,3
2089,2089,5,Mark,True,1
2090,2090,5,Mark,True,3
2091,2091,5,Mark,True,17
2092,2092,5,Mark,True,7
2093,2093,5,Mark,True,8
2094,2094,5,Mark,True,6
2095,2095,5,Mark,True,9
2096,2096,5,Mark,True,5
2097,2097,5,Mark,False,5
2098,2098,5,Mark,True,1
2099,2099,5,Mark,True,2
2100,2100,5,Mark,True,6
2101,2101,5,Mark,True,3
2102,2102,5,Mark,True,16
2103,2103,5,Mark,True,2
2104,2104,5,Mark,True,5
2105,2105,5,Mark,True,3
2106,2106,5,Mark,True,2
2107,2107,5,Mark,True,4
2108,2108,5,Mark,True,4
2109,2109,5,Mark,True,4
2110,2110,5,Mark,True,7
2111,2111,5,Mark,True,1
2112,2112,5,Mark,True,1
2113,2113,5,Mark,False,1
2114,2114,5,Mark,False,7
2115,2115,5,Mark,False,3
2116,2116,5,Mark,False,2
2117,2117,5,Mark,False,5
2118,2118,5,Mark,True,4
2119,2119,5,Mark,True,4
2120,2120,5,Mark,False,2
2121,2121,5,Mark,False,7
2122,2122,5,Mark,False,2
2123,2123,5,Mark,False,1
2124,2124,5,Mark,False,5
2125,2125,5,Mark,False,1
2126,2126,5,Mark,True,12
2127,2127,5,Mark,True,7
2128,2128,5,Mark,True,2
2129,2129,5,Mark,True,11
2130,2130,5,Mark,True,3
2131,2131,5,Mark,False,1
2132,2132,5,Mark,False,3
2133,2133,5,Mark,False,8
2134,2134,5,Mark,False,10
2135,2135,5,Mark,False,7
2136,2136,5,Mark,False,6
2137,2137,5,Mark,False,17
2138,2138,5,Mark,False,3
2139,2139,5,Mark,True,5
2140,2140,5,Mark,True,2
2141,2141,5,Mark,False,2
2142,2142,5,Mark,True,1
2143,2143,5,Mark,False,2
2144,2144,5,Mark,True,1
2145,2145,5,Mark,False,2
2146,2146,5,Mark,True,1
2147,2147,5,Mark,False,1
2148,2148,5,Mark,True,1
2149,2149,5,Mark,False,1
2150,2150,5,Mark,False,3
2151,2151,5,Mark,False,6
2152,2152,5,Mark,False,5
2153,2153,5,Mark,False,5
2154,2154,5,Mark,False,1
2155,2155,5,Mark,False,3
2156,2156,5,Mark,True,3
2157,2157,5,Mark,True,4
2158,2158,5,Mark,False,2
2159,2159,5,Mark,False,4
2160,2160,5,Mark,False,14
2161,2161,5,Mark,False,3
2162,2162,5,Mark,False,4
2163,2163,5,Mark,False,1
2164,2164,5,Mark,False,5
2165,2165,5,Mark,False,7
2166,2166,5,Mark,False,12
2167,2167,5,Mark,False,13
2168,2168,5,Mark,False,4
2169,2169,5,Mark,False,7
2170,2170,5,Mark,False,1
2171,2171,5,Mark,False,1
2172,2172,5,Mark,False,3
2173,2173,5,Mark,False,3
2174,2174,5,Mark,False,10
2175,2175,5,Mark,False,4
2176,2176,5,Mark,False,7
2177,2177,5,Mark,False,4
2178,2178,5,Mark,False,2
2179,2179,5,Mark,False,1
2180,2180,5,Mark,False,7
2181,2181,5,Mark,False,2
2182,2182,5,Mark,False,1
2183,2183,5,Mark,False,8
2184,2184,5,Mark,True,4
2185,2185,5,Mark,True,18
2186,2186,5,Mark,False,10
2187,2187,5,Mark,True,24
2188,2188,5,Mark,True,1
2189,2189,5,Mark,True,6
2190,2190,5,Mark,False,4
2191,2191,5,Mark,False,3
2192,2192,5,Mark,False,25
2193,2193,5,Mark,True,4
2194,2194,5,Mark,True,4
2195,2195,5,Mark,True,7
2196,2196,5,Mark,False,3
2197,2197,5,Mark,False,3
2198,2198,5,Mark,False,16
2199,2199,5,Mark,False,4
2200,2200,5,Mark,False,8
2201,2201,5,Mark,False,13
2202,2202,5,Mark,False,9
2203,2203,5,Mark,False,3
2204,2204,5,Mark,False,5
2205,2205,5,Mark,False,5
2206,2206,5,Mark,False,4
2207,2207,5,Mark,False,3
2208,2208,5,Mark,False,10
2209,2209,5,Mark,False,10
2210,2210,5,Mark,False,5
2211,2211,5,Mark,False,4
2212,2212,5,Mark,False,12
2213,2213,5,Mark,False,3
2214,2214,5,Mark,False,16
2215,2215,5,Mark,False,1
2216,2216,5,Mark,True,3
2217,2217,5,Mark,True,3
2218,2218,5,Mark,False,4
2219,2219,5,Mark,False,2
2220,2220,5,Mark,False,8
2221,2221,5,Mark,False,2
2222,2222,5,Mark,False,2
2223,2223,5,Mark,False,7
2224,2224,5,Mark,False,4
2225,2225,5,Mark,False,2
2226,2226,5,Mark,False,3
2227,2227,5,Mark,True,3
2228,2228,5,Mark,True,3
2229,2229,5,Mark,False,3
2230,2230,5,Mark,False,5
2231,2231,5,Mark,False,8
2232,2232,5,Mark,False,5
2233,2233,5,Mark,True,2
2234,2234,5,Mark,True,2
2235,2235,5,Mark,False,4
2236,2236,5,Mark,False,7
2237,2237,5,Mark,False,1
2238,2238,5,Mark,False,1
2239,2239,5,Mark,False,1
2240,2240,5,Mark,True,6
2241,2241,5,Mark,True,4
2242,2242,5,Mark,True,3
2243,2243,5,Mark,False,2
2244,2244,5,Mark,True,3
2245,2245,5,Mark,True,3
2246,2246,5,Mark,False,20
2247,2247,5,Mark,False,17
2248,2248,5,Mark,False,1
2249,2249,5,Mark,False,1
2250,2250,5,Mark,False,1
2251,2251,5,Mark,False,2
2252,2252,5,Mark,False,2
2253,2253,6,Mark,False,12
2254,2254,6,Mark,False,15
2255,2255,6,Mark,True,3
2256,2256,6,Mark,True,4
2257,2257,6,Mark,True,9
2258,2258,6,Mark,False,9
2259,2259,6,Mark,True,3
2260,2260,6,Mark,True,3
2261,2261,6,Mark,True,3
2262,2262,6,Mark,True,4
2263,2263,6,Mark,True,9
2264,2264,6,Mark,True,2
2265,2265,6,Mark,True,4
2266,2266,6,Mark,False,3
2267,2267,6,Mark,False,7
2268,2268,6,Mark,False,3
2269,2269,6,Mark,True,6
2270,2270,6,Mark,False,3
2271,2271,6,Mark,False,5
2272,2272,6,Mark,False,4
2273,2273,6,Mark,False,3
2274,2274,6,Mark,False,8
2275,2275,6,Mark,False,10
2276,2276,6,Mark,False,10
2277,2277,6,Mark,False,4
2278,2278,6,Mark,False,16
2279,2279,6,Mark,False,11
2280,2280,6,Mark,False,5
2281,2281,6,Mark,False,1
2282,2282,6,Mark,False,3
2283,2283,6,Mark,False,1
2284,2284,6,Mark,False,10
2285,2285,6,Mark,False,11
2286,2286,6,Mark,False,8
2287,2287,6,Mark,False,2
2288,2288,6,Mark,False,8
2289,2289,6,Mark,False,10
2290,2290,6,Mark,False,10
2291,2291,6,Mark,False,1
2292,2292,6,Mark,False,13
2293,2293,6,Mark,False,2
2294,2294,6,Mark,False,7
2295,2295,6,Mark,False,12
2296,2296,6,Mark,False,8
2297,2297,6,Mark,False,10
2298,2298,6,Mark,False,2
2299,2299,6,Mark,False,1
2300,2300,6,Mark,False,4
2301,2301,6,Mark,False,4
2302,2302,6,Mark,False,4
2303,2303,6,Mark,True,2
2304,2304,6,Mark,True,6
2305,2305,6,Mark,True,7
2306,2306,6,Mark,True,7
2307,2307,6,Mark,True,9
2308,2308,6,Mark,True,5
2309,2309,6,Mark,False,2
2310,2310,6,Mark,False,11
2311,2311,6,Mark,False,5
2312,2312,6,Mark,False,5
2313,2313,6,Mark,False,14
2314,2314,6,Mark,False,3
2315,2315,6,Mark,True,1
2316,2316,6,Mark,True,3
2317,2317,6,Mark,True,5
2318,2318,6,Mark,True,2
2319,2319,6,Mark,False,6
2320,2320,6,Mark,False,8
2321,2321,6,Mark,False,4
2322,2322,6,Mark,False,1
2323,2323,6,Mark,False,5
2324,2324,6,Mark,False,12
2325,2325,6,Mark,False,4
2326,2326,6,Mark,False,8
2327,2327,6,Mark,False,7
2328,2328,6,Mark,False,7
2329,2329,6,Mark,False,5
2330,2330,6,Mark,False,4
2331,2331,6,Mark,True,3
2332,2332,6,Mark,True,3
2333,2333,6,Mark,True,9
2334,2334,6,Mark,True,3
2335,2335,6,Mark,True,7
2336,2336,6,Mark,True,3
2337,2337,6,Mark,True,1
2338,2338,6,Mark,True,6
2339,2339,6,Mark,False,6
2340,2340,6,Mark,False,7
2341,2341,6,Mark,False,1
2342,2342,6,Mark,False,8
2343,2343,6,Mark,False,2
2344,2344,6,Mark,False,14
2345,2345,6,Mark,True,3
2346,2346,6,Mark,False,4
2347,2347,6,Mark,False,4
2348,2348,6,Mark,False,8
2349,2349,6,Mark,False,6
2350,2350,6,Mark,False,3
2351,2351,6,Mark,False,6
2352,2352,6,Mark,False,4
2353,2353,6,Mark,False,4
2354,2354,6,Mark,False,13
2355,2355,6,Mark,False,7
2356,2356,6,Mark,False,1
2357,2357,6,Mark,False,3
2358,2358,6,Mark,True,3
2359,2359,6,Mark,True,3
2360,2360,6,Mark,True,3
2361,2361,6,Mark,False,2
2362,2362,6,Mark,False,3
2363,2363,6,Mark,False,14
2364,2364,6,Mark,False,14
2365,2365,6,Mark,False,1
2366,2366,6,Mark,False,2
2367,2367,6,Mark,False,1
2368,2368,6,Mark,False,2
2369,2369,6,Mark,False,1
2370,2370,6,Mark,False,4
2371,2371,6,Mark,False,4
2372,2372,6,Mark,False,3
2373,2373,6,Mark,False,4
2374,2374,6,Mark,False,6
2375,2375,6,Mark,True,8
2376,2376,6,Mark,True,13
2377,2377,6,Mark,False,1
2378,2378,6,Mark,False,4
2379,2379,6,Mark,True,1
2380,2380,6,Mark,True,5
2381,2381,6,Mark,False,12
2382,2382,6,Mark,False,10
2383,2383,6,Mark,False,16
2384,2384,6,Mark,False,1
2385,2385,6,Mark,False,6
2386,2386,6,Mark,True,11
2387,2387,6,Mark,True,9
2388,2388,6,Mark,True,12
2389,2389,6,Mark,True,11
2390,2390,6,Mark,True,3
2391,2391,6,Mark,False,6
2392,2392,6,Mark,False,1
2393,2393,6,Mark,False,2
2394,2394,6,Mark,False,6
2395,2395,6,Mark,False,6
2396,2396,6,Mark,True,7
2397,2397,6,Mark,True,13
2398,2398,6,Mark,False,3
2399,2399,6,Mark,False,5
2400,2400,6,Mark,False,3
2401,2401,6,Mark,False,7
2402,2402,6,Mark,False,4
2403,2403,6,Mark,False,7
2404,2404,6,Mark,False,5
2405,2405,6,Mark,False,5
2406,2406,6,Mark,False,8
2407,2407,6,Mark,False,3
2408,2408,6,Mark,False,4
2409,2409,6,Mark,False,7
2410,2410,6,Mark,False,2
2411,2411,6,Mark,False,32
2412,2412,6,Mark,False,11
2413,2413,6,Mark,True,7
2414,2414,6,Mark,False,6
2415,2415,6,Mark,True,6
2416,2416,6,Mark,True,13
2417,2417,6,Mark,True,5
2418,2418,6,Mark,True,17
2419,2419,6,Mark,True,4
2420,2420,6,Mark,True,3
2421,2421,6,Mark,False,4
2422,2422,6,Mark,False,6
2423,2423,6,Mark,False,13
2424,2424,6,Mark,False,8
2425,2425,6,Mark,False,2
2426,2426,6,Mark,False,5
2427,2427,6,Mark,False,3
2428,2428,6,Mark,False,7
2429,2429,6,Mark,False,1
2430,2430,6,Mark,False,6
2431,2431,6,Mark,False,4
2432,2432,6,Mark,False,6
2433,2433,6,Mark,False,14
2434,2434,6,Mark,False,8
2435,2435,6,Mark,True,2
2436,2436,6,Mark,True,2
2437,2437,6,Mark,True,2
2438,2438,6,Mark,True,8
2439,2439,6,Mark,True,6
2440,2440,6,Mark,True,1
2441,2441,6,Mark,True,2
2442,2442,6,Mark,True,1
2443,2443,6,Mark,True,2
2444,2444,6,Mark,True,7
2445,2445,6,Mark,False,1
2446,2446,6,Mark,False,2
2447,2447,6,Mark,False,3
2448,2448,6,Mark,False,12
2449,2449,6,Mark,False,22
2450,2450,6,Mark,False,5
2451,2451,6,Mark,False,6
2452,2452,6,Mark,True,4
2453,2453,6,Mark,True,11
2454,2454,6,Mark,True,6
2455,2455,6,Mark,True,9
2456,2456,6,Mark,True,8
2457,2457,6,Mark,True,3
2458,2458,6,Mark,True,1
2459,2459,6,Mark,True,5
2460,2460,6,Mark,True,4
2461,2461,6,Mark,True,2
2462,2462,6,Mark,True,3
2463,2463,6,Mark,True,4
2464,2464,6,Mark,True,6
2465,2465,6,Mark,True,2
2466,2466,6,Mark,True,6
2467,2467,6,Mark,True,4
2468,2468,6,Mark,True,5
2469,2469,6,Mark,True,1
2470,2470,6,Mark,False,1
2471,2471,6,Mark,False,5
2472,2472,6,Mark,False,4
2473,2473,6,Mark,False,5
2474,2474,6,Mark,False,11
2475,2475,6,Mark,False,1
2476,2476,6,Mark,False,4
2477,2477,6,Mark,False,2
2478,2478,6,Mark,False,11
2479,2479,6,Mark,False,7
2480,2480,6,Mark,False,17
2481,2481,6,Mark,False,3
2482,2482,6,Mark,False,2
2483,2483,6,Mark,False,1
2484,2484,6,Mark,False,2
2485,2485,6,Mark,False,11
2486,2486,6,Mark,False,7
2487,2487,6,Mark,False,2
2488,2488,6,Mark,False,2
2489,2489,6,Mark,False,1
2490,2490,6,Mark,False,5
2491,2491,6,Mark,False,1
2492,2492,6,Mark,False,1
2493,2493,6,Mark,False,8
2494,2494,6,Mark,False,5
2495,2495,6,Mark,False,13
2496,2496,6,Mark,False,3
2497,2497,6,Mark,False,2
2498,2498,6,Mark,False,2
